r	z	br	bz
65.0000	230.0000	-0.1987	-0.5158
65.0000	235.0000	-0.1847	-0.4880
65.0000	240.0000	-0.1718	-0.4632
65.0000	245.0000	-0.1595	-0.4390
65.0000	250.0000	-0.1477	-0.4153
65.0000	255.0000	-0.1371	-0.3974
65.0000	260.0000	-0.1265	-0.3796
65.0000	265.0000	-0.1170	-0.3631
65.0000	270.0000	-0.1076	-0.3467
65.0000	275.0000	-0.0991	-0.3328
65.0000	280.0000	-0.0906	-0.3189
65.0000	285.0000	-0.0830	-0.3073
65.0000	290.0000	-0.0753	-0.2956
65.0000	295.0000	-0.0684	-0.2861
65.0000	300.0000	-0.0614	-0.2765
65.0000	305.0000	-0.0549	-0.2689
65.0000	310.0000	-0.0485	-0.2612
65.0000	315.0000	-0.0424	-0.2553
65.0000	320.0000	-0.0363	-0.2494
65.0000	325.0000	-0.0305	-0.2451
65.0000	330.0000	-0.0246	-0.2409
65.0000	335.0000	-0.0189	-0.2382
65.0000	340.0000	-0.0131	-0.2355
70.0000	-345.0000	0.0079	-0.2286
70.0000	-340.0000	0.0140	-0.2296
70.0000	-335.0000	0.0201	-0.2322
70.0000	-330.0000	0.0261	-0.2349
70.0000	-325.0000	0.0323	-0.2391
70.0000	-320.0000	0.0385	-0.2433
70.0000	-315.0000	0.0449	-0.2490
70.0000	-310.0000	0.0514	-0.2547
70.0000	-305.0000	0.0582	-0.2622
70.0000	-300.0000	0.0651	-0.2696
70.0000	-295.0000	0.0725	-0.2789
70.0000	-290.0000	0.0799	-0.2881
70.0000	-285.0000	0.0880	-0.2994
70.0000	-280.0000	0.0961	-0.3106
70.0000	-275.0000	0.1051	-0.3240
70.0000	-270.0000	0.1141	-0.3375
70.0000	-265.0000	0.1241	-0.3533
70.0000	-260.0000	0.1342	-0.3692
70.0000	-255.0000	0.1455	-0.3865
70.0000	-250.0000	0.1567	-0.4038
70.0000	-245.0000	0.1693	-0.4267
70.0000	-240.0000	0.1824	-0.4501
70.0000	-235.0000	0.1961	-0.4741
70.0000	-230.0000	0.2112	-0.5011
70.0000	-225.0000	0.2269	-0.5297
70.0000	-220.0000	0.2434	-0.5599
70.0000	-215.0000	0.2614	-0.5938
70.0000	-210.0000	0.2801	-0.6298
70.0000	-205.0000	0.2996	-0.6679
70.0000	-200.0000	0.3207	-0.7107
70.0000	-195.0000	0.3424	-0.7560
70.0000	-190.0000	0.3649	-0.8040
70.0000	-185.0000	0.3886	-0.8577
70.0000	-180.0000	0.4127	-0.9090
70.0000	-175.0000	0.4373	-0.9579
70.0000	-170.0000	0.4621	-1.0386
70.0000	-165.0000	0.4868	-1.1088
70.0000	-160.0000	0.5110	-1.1838
70.0000	-155.0000	0.5341	-1.2637
70.0000	-150.0000	0.5557	-1.3482
70.0000	-145.0000	0.5751	-1.4373
70.0000	-140.0000	0.5918	-1.5304
70.0000	-135.0000	0.6051	-1.6270
70.0000	-130.0000	0.6145	-1.7264
70.0000	-125.0000	0.6195	-1.8277
70.0000	-120.0000	0.6198	-1.9298
70.0000	-115.0000	0.6154	-2.0317
70.0000	-110.0000	0.6063	-2.1322
70.0000	-105.0000	0.5927	-2.2304
70.0000	-100.0000	0.5752	-2.3588
70.0000	-95.0000	0.5527	-2.4290
70.0000	-90.0000	0.5302	-2.4993
70.0000	-85.0000	0.5029	-2.5778
70.0000	-80.0000	0.4757	-2.6563
70.0000	-75.0000	0.4458	-2.7242
70.0000	-70.0000	0.4159	-2.7922
70.0000	-65.0000	0.3850	-2.8495
70.0000	-60.0000	0.3540	-2.9067
70.0000	-55.0000	0.3229	-2.9538
70.0000	-50.0000	0.2919	-3.0008
70.0000	-45.0000	0.2614	-3.0382
70.0000	-40.0000	0.2309	-3.0755
70.0000	-35.0000	0.2011	-3.1039
70.0000	-30.0000	0.1714	-3.1322
70.0000	-25.0000	0.1424	-3.1520
70.0000	-20.0000	0.1133	-3.1719
70.0000	-15.0000	0.0848	-3.1836
70.0000	-10.0000	0.0564	-3.1953
70.0000	-5.0000	0.0282	-3.1992
70.0000	0.0000	-0.0000	-3.2031
70.0000	5.0000	-0.0282	-3.1992
70.0000	10.0000	-0.0564	-3.1953
70.0000	15.0000	-0.0848	-3.1836
70.0000	20.0000	-0.1133	-3.1719
70.0000	25.0000	-0.1424	-3.1520
70.0000	30.0000	-0.1714	-3.1322
70.0000	35.0000	-0.2011	-3.1039
70.0000	40.0000	-0.2309	-3.0755
70.0000	45.0000	-0.2614	-3.0382
70.0000	50.0000	-0.2919	-3.0008
70.0000	55.0000	-0.3229	-2.9538
70.0000	60.0000	-0.3540	-2.9067
70.0000	65.0000	-0.3850	-2.8495
70.0000	70.0000	-0.4159	-2.7922
70.0000	75.0000	-0.4458	-2.7242
70.0000	80.0000	-0.4757	-2.6563
70.0000	85.0000	-0.5029	-2.5778
70.0000	90.0000	-0.5302	-2.4993
70.0000	95.0000	-0.5527	-2.4290
70.0000	100.0000	-0.5752	-2.3588
70.0000	105.0000	-0.5927	-2.2304
70.0000	110.0000	-0.6063	-2.1322
70.0000	115.0000	-0.6154	-2.0317
70.0000	120.0000	-0.6198	-1.9298
70.0000	125.0000	-0.6195	-1.8277
70.0000	130.0000	-0.6145	-1.7264
70.0000	135.0000	-0.6051	-1.6270
70.0000	140.0000	-0.5918	-1.5304
70.0000	145.0000	-0.5751	-1.4373
70.0000	150.0000	-0.5557	-1.3482
70.0000	155.0000	-0.5341	-1.2637
70.0000	160.0000	-0.5110	-1.1838
70.0000	165.0000	-0.4868	-1.1088
70.0000	170.0000	-0.4621	-1.0386
70.0000	175.0000	-0.4373	-0.9579
70.0000	180.0000	-0.4127	-0.9090
70.0000	185.0000	-0.3886	-0.8577
70.0000	190.0000	-0.3649	-0.8040
70.0000	195.0000	-0.3424	-0.7560
70.0000	200.0000	-0.3207	-0.7107
70.0000	205.0000	-0.2996	-0.6679
70.0000	210.0000	-0.2801	-0.6298
70.0000	215.0000	-0.2614	-0.5938
70.0000	220.0000	-0.2434	-0.5599
70.0000	225.0000	-0.2269	-0.5297
70.0000	230.0000	-0.2112	-0.5011
70.0000	235.0000	-0.1961	-0.4741
70.0000	240.0000	-0.1824	-0.4501
70.0000	245.0000	-0.1693	-0.4267
70.0000	250.0000	-0.1567	-0.4038
70.0000	255.0000	-0.1455	-0.3865
70.0000	260.0000	-0.1342	-0.3692
70.0000	265.0000	-0.1241	-0.3533
70.0000	270.0000	-0.1141	-0.3375
70.0000	275.0000	-0.1051	-0.3240
70.0000	280.0000	-0.0961	-0.3106
70.0000	285.0000	-0.0880	-0.2994
70.0000	290.0000	-0.0799	-0.2881
70.0000	295.0000	-0.0725	-0.2789
70.0000	300.0000	-0.0651	-0.2696
70.0000	305.0000	-0.0582	-0.2622
70.0000	310.0000	-0.0514	-0.2547
70.0000	315.0000	-0.0449	-0.2490
70.0000	320.0000	-0.0385	-0.2433
70.0000	325.0000	-0.0323	-0.2391
70.0000	330.0000	-0.0261	-0.2349
70.0000	335.0000	-0.0201	-0.2322
70.0000	340.0000	-0.0140	-0.2296
75.0000	-345.0000	0.0086	-0.2224
75.0000	-340.0000	0.0149	-0.2234
75.0000	-335.0000	0.0213	-0.2260
75.0000	-330.0000	0.0276	-0.2287
75.0000	-325.0000	0.0341	-0.2327
75.0000	-320.0000	0.0406	-0.2368
75.0000	-315.0000	0.0474	-0.2424
75.0000	-310.0000	0.0541	-0.2479
75.0000	-305.0000	0.0614	-0.2551
75.0000	-300.0000	0.0686	-0.2623
75.0000	-295.0000	0.0764	-0.2713
75.0000	-290.0000	0.0842	-0.2802
75.0000	-285.0000	0.0927	-0.2910
75.0000	-280.0000	0.1013	-0.3018
75.0000	-275.0000	0.1107	-0.3148
75.0000	-270.0000	0.1202	-0.3277
75.0000	-265.0000	0.1308	-0.3430
75.0000	-260.0000	0.1414	-0.3583
75.0000	-255.0000	0.1533	-0.3749
75.0000	-250.0000	0.1652	-0.3916
75.0000	-245.0000	0.1785	-0.4136
75.0000	-240.0000	0.1924	-0.4362
75.0000	-235.0000	0.2070	-0.4594
75.0000	-230.0000	0.2230	-0.4854
75.0000	-225.0000	0.2398	-0.5130
75.0000	-220.0000	0.2574	-0.5422
75.0000	-215.0000	0.2766	-0.5751
75.0000	-210.0000	0.2968	-0.6100
75.0000	-205.0000	0.3178	-0.6470
75.0000	-200.0000	0.3406	-0.6887
75.0000	-195.0000	0.3642	-0.7330
75.0000	-190.0000	0.3888	-0.7800
75.0000	-185.0000	0.4149	-0.8330
75.0000	-180.0000	0.4415	-0.8837
75.0000	-175.0000	0.4688	-0.9323
75.0000	-170.0000	0.4966	-1.0127
75.0000	-165.0000	0.5244	-1.0832
75.0000	-160.0000	0.5519	-1.1591
75.0000	-155.0000	0.5783	-1.2402
75.0000	-150.0000	0.6032	-1.3267
75.0000	-145.0000	0.6259	-1.4183
75.0000	-140.0000	0.6455	-1.5146
75.0000	-135.0000	0.6612	-1.6150
75.0000	-130.0000	0.6725	-1.7188
75.0000	-125.0000	0.6787	-1.8248
75.0000	-120.0000	0.6794	-1.9319
75.0000	-115.0000	0.6744	-2.0387
75.0000	-110.0000	0.6640	-2.1441
75.0000	-105.0000	0.6483	-2.2467
75.0000	-100.0000	0.6281	-2.3802
75.0000	-95.0000	0.6024	-2.4527
75.0000	-90.0000	0.5766	-2.5252
75.0000	-85.0000	0.5459	-2.6056
75.0000	-80.0000	0.5151	-2.6860
75.0000	-75.0000	0.4818	-2.7549
75.0000	-70.0000	0.4485	-2.8238
75.0000	-65.0000	0.4143	-2.8813
75.0000	-60.0000	0.3802	-2.9388
75.0000	-55.0000	0.3464	-2.9857
75.0000	-50.0000	0.3126	-3.0326
75.0000	-45.0000	0.2796	-3.0696
75.0000	-40.0000	0.2466	-3.1066
75.0000	-35.0000	0.2147	-3.1345
75.0000	-30.0000	0.1827	-3.1625
75.0000	-25.0000	0.1517	-3.1819
75.0000	-20.0000	0.1207	-3.2014
75.0000	-15.0000	0.0903	-3.2129
75.0000	-10.0000	0.0600	-3.2244
75.0000	-5.0000	0.0300	-3.2282
75.0000	0.0000	-0.0000	-3.2320
75.0000	5.0000	-0.0300	-3.2282
75.0000	10.0000	-0.0600	-3.2244
75.0000	15.0000	-0.0903	-3.2129
75.0000	20.0000	-0.1207	-3.2014
75.0000	25.0000	-0.1517	-3.1819
75.0000	30.0000	-0.1827	-3.1625
75.0000	35.0000	-0.2147	-3.1345
75.0000	40.0000	-0.2466	-3.1066
75.0000	45.0000	-0.2796	-3.0696
75.0000	50.0000	-0.3126	-3.0326
75.0000	55.0000	-0.3464	-2.9857
75.0000	60.0000	-0.3802	-2.9388
75.0000	65.0000	-0.4143	-2.8813
75.0000	70.0000	-0.4485	-2.8238
75.0000	75.0000	-0.4818	-2.7549
75.0000	80.0000	-0.5151	-2.6860
75.0000	85.0000	-0.5459	-2.6056
75.0000	90.0000	-0.5766	-2.5252
75.0000	95.0000	-0.6024	-2.4527
75.0000	100.0000	-0.6281	-2.3802
75.0000	105.0000	-0.6483	-2.2467
75.0000	110.0000	-0.6640	-2.1441
75.0000	115.0000	-0.6744	-2.0387
75.0000	120.0000	-0.6794	-1.9319
75.0000	125.0000	-0.6787	-1.8248
75.0000	130.0000	-0.6725	-1.7188
75.0000	135.0000	-0.6612	-1.6150
75.0000	140.0000	-0.6455	-1.5146
75.0000	145.0000	-0.6259	-1.4183
75.0000	150.0000	-0.6032	-1.3267
75.0000	155.0000	-0.5783	-1.2402
75.0000	160.0000	-0.5519	-1.1591
75.0000	165.0000	-0.5244	-1.0832
75.0000	170.0000	-0.4966	-1.0127
75.0000	175.0000	-0.4688	-0.9323
75.0000	180.0000	-0.4415	-0.8837
75.0000	185.0000	-0.4149	-0.8330
75.0000	190.0000	-0.3888	-0.7800
75.0000	195.0000	-0.3642	-0.7330
75.0000	200.0000	-0.3406	-0.6887
75.0000	205.0000	-0.3178	-0.6470
75.0000	210.0000	-0.2968	-0.6100
75.0000	215.0000	-0.2766	-0.5751
75.0000	220.0000	-0.2574	-0.5422
75.0000	225.0000	-0.2398	-0.5130
75.0000	230.0000	-0.2230	-0.4854
75.0000	235.0000	-0.2070	-0.4594
75.0000	240.0000	-0.1924	-0.4362
75.0000	245.0000	-0.1785	-0.4136
75.0000	250.0000	-0.1652	-0.3916
75.0000	255.0000	-0.1533	-0.3749
75.0000	260.0000	-0.1414	-0.3583
75.0000	265.0000	-0.1308	-0.3430
75.0000	270.0000	-0.1202	-0.3277
75.0000	275.0000	-0.1107	-0.3148
75.0000	280.0000	-0.1013	-0.3018
75.0000	285.0000	-0.0927	-0.2910
75.0000	290.0000	-0.0842	-0.2802
75.0000	295.0000	-0.0764	-0.2713
75.0000	300.0000	-0.0686	-0.2623
75.0000	305.0000	-0.0614	-0.2551
75.0000	310.0000	-0.0541	-0.2479
75.0000	315.0000	-0.0474	-0.2424
75.0000	320.0000	-0.0406	-0.2368
75.0000	325.0000	-0.0341	-0.2327
75.0000	330.0000	-0.0276	-0.2287
75.0000	335.0000	-0.0213	-0.2260
75.0000	340.0000	-0.0149	-0.2234
80.0000	-345.0000	0.0093	-0.2159
80.0000	-340.0000	0.0158	-0.2169
80.0000	-335.0000	0.0224	-0.2195
80.0000	-330.0000	0.0290	-0.2220
80.0000	-325.0000	0.0358	-0.2260
80.0000	-320.0000	0.0426	-0.2300
80.0000	-315.0000	0.0496	-0.2353
80.0000	-310.0000	0.0567	-0.2407
80.0000	-305.0000	0.0643	-0.2476
80.0000	-300.0000	0.0718	-0.2546
80.0000	-295.0000	0.0799	-0.2632
80.0000	-290.0000	0.0881	-0.2717
80.0000	-285.0000	0.0970	-0.2821
80.0000	-280.0000	0.1060	-0.2925
80.0000	-275.0000	0.1159	-0.3049
80.0000	-270.0000	0.1258	-0.3173
80.0000	-265.0000	0.1369	-0.3320
80.0000	-260.0000	0.1480	-0.3467
80.0000	-255.0000	0.1605	-0.3626
80.0000	-250.0000	0.1730	-0.3785
80.0000	-245.0000	0.1869	-0.3997
80.0000	-240.0000	0.2016	-0.4213
80.0000	-235.0000	0.2169	-0.4435
80.0000	-230.0000	0.2338	-0.4684
80.0000	-225.0000	0.2516	-0.4949
80.0000	-220.0000	0.2702	-0.5230
80.0000	-215.0000	0.2907	-0.5546
80.0000	-210.0000	0.3122	-0.5883
80.0000	-205.0000	0.3347	-0.6240
80.0000	-200.0000	0.3592	-0.6644
80.0000	-195.0000	0.3848	-0.7074
80.0000	-190.0000	0.4115	-0.7532
80.0000	-185.0000	0.4401	-0.8051
80.0000	-180.0000	0.4694	-0.8550
80.0000	-175.0000	0.4996	-0.9028
80.0000	-170.0000	0.5307	-0.9826
80.0000	-165.0000	0.5622	-1.0532
80.0000	-160.0000	0.5935	-1.1296
80.0000	-155.0000	0.6239	-1.2120
80.0000	-150.0000	0.6529	-1.3004
80.0000	-145.0000	0.6795	-1.3948
80.0000	-140.0000	0.7029	-1.4947
80.0000	-135.0000	0.7220	-1.5997
80.0000	-130.0000	0.7359	-1.7088
80.0000	-125.0000	0.7437	-1.8208
80.0000	-120.0000	0.7449	-1.9341
80.0000	-115.0000	0.7393	-2.0472
80.0000	-110.0000	0.7270	-2.1585
80.0000	-105.0000	0.7086	-2.2665
80.0000	-100.0000	0.6850	-2.4060
80.0000	-95.0000	0.6552	-2.4809
80.0000	-90.0000	0.6254	-2.5559
80.0000	-85.0000	0.5905	-2.6382
80.0000	-80.0000	0.5555	-2.7206
80.0000	-75.0000	0.5183	-2.7902
80.0000	-70.0000	0.4811	-2.8598
80.0000	-65.0000	0.4436	-2.9174
80.0000	-60.0000	0.4060	-2.9749
80.0000	-55.0000	0.3693	-3.0213
80.0000	-50.0000	0.3326	-3.0678
80.0000	-45.0000	0.2972	-3.1042
80.0000	-40.0000	0.2617	-3.1407
80.0000	-35.0000	0.2276	-3.1680
80.0000	-30.0000	0.1935	-3.1954
80.0000	-25.0000	0.1605	-3.2144
80.0000	-20.0000	0.1276	-3.2334
80.0000	-15.0000	0.0955	-3.2446
80.0000	-10.0000	0.0634	-3.2558
80.0000	-5.0000	0.0317	-3.2595
80.0000	0.0000	-0.0000	-3.2632
80.0000	5.0000	-0.0317	-3.2595
80.0000	10.0000	-0.0634	-3.2558
80.0000	15.0000	-0.0955	-3.2446
80.0000	20.0000	-0.1276	-3.2334
80.0000	25.0000	-0.1605	-3.2144
80.0000	30.0000	-0.1935	-3.1954
80.0000	35.0000	-0.2276	-3.1680
80.0000	40.0000	-0.2617	-3.1407
80.0000	45.0000	-0.2972	-3.1042
80.0000	50.0000	-0.3326	-3.0678
80.0000	55.0000	-0.3693	-3.0213
80.0000	60.0000	-0.4060	-2.9749
80.0000	65.0000	-0.4436	-2.9174
80.0000	70.0000	-0.4811	-2.8598
80.0000	75.0000	-0.5183	-2.7902
80.0000	80.0000	-0.5555	-2.7206
80.0000	85.0000	-0.5905	-2.6382
80.0000	90.0000	-0.6254	-2.5559
80.0000	95.0000	-0.6552	-2.4809
80.0000	100.0000	-0.6850	-2.4060
80.0000	105.0000	-0.7086	-2.2665
80.0000	110.0000	-0.7270	-2.1585
80.0000	115.0000	-0.7393	-2.0472
80.0000	120.0000	-0.7449	-1.9341
80.0000	125.0000	-0.7437	-1.8208
80.0000	130.0000	-0.7359	-1.7088
80.0000	135.0000	-0.7220	-1.5997
80.0000	140.0000	-0.7029	-1.4947
80.0000	145.0000	-0.6795	-1.3948
80.0000	150.0000	-0.6529	-1.3004
80.0000	155.0000	-0.6239	-1.2120
80.0000	160.0000	-0.5935	-1.1296
80.0000	165.0000	-0.5622	-1.0532
80.0000	170.0000	-0.5307	-0.9826
80.0000	175.0000	-0.4996	-0.9028
80.0000	180.0000	-0.4694	-0.8550
80.0000	185.0000	-0.4401	-0.8051
80.0000	190.0000	-0.4115	-0.7532
80.0000	195.0000	-0.3848	-0.7074
80.0000	200.0000	-0.3592	-0.6644
80.0000	205.0000	-0.3347	-0.6240
80.0000	210.0000	-0.3122	-0.5883
80.0000	215.0000	-0.2907	-0.5546
80.0000	220.0000	-0.2702	-0.5230
80.0000	225.0000	-0.2516	-0.4949
80.0000	230.0000	-0.2338	-0.4684
80.0000	235.0000	-0.2169	-0.4435
80.0000	240.0000	-0.2016	-0.4213
80.0000	245.0000	-0.1869	-0.3997
80.0000	250.0000	-0.1730	-0.3785
80.0000	255.0000	-0.1605	-0.3626
80.0000	260.0000	-0.1480	-0.3467
80.0000	265.0000	-0.1369	-0.3320
80.0000	270.0000	-0.1258	-0.3173
80.0000	275.0000	-0.1159	-0.3049
80.0000	280.0000	-0.1060	-0.2925
80.0000	285.0000	-0.0970	-0.2821
80.0000	290.0000	-0.0881	-0.2717
80.0000	295.0000	-0.0799	-0.2632
80.0000	300.0000	-0.0718	-0.2546
80.0000	305.0000	-0.0643	-0.2476
80.0000	310.0000	-0.0567	-0.2407
80.0000	315.0000	-0.0496	-0.2353
80.0000	320.0000	-0.0426	-0.2300
80.0000	325.0000	-0.0358	-0.2260
80.0000	330.0000	-0.0290	-0.2220
80.0000	335.0000	-0.0224	-0.2195
80.0000	340.0000	-0.0158	-0.2169
85.0000	-345.0000	0.0100	-0.2092
85.0000	-340.0000	0.0167	-0.2102
85.0000	-335.0000	0.0236	-0.2127
85.0000	-330.0000	0.0304	-0.2153
85.0000	-325.0000	0.0374	-0.2191
85.0000	-320.0000	0.0445	-0.2229
85.0000	-315.0000	0.0518	-0.2281
85.0000	-310.0000	0.0592	-0.2333
85.0000	-305.0000	0.0670	-0.2400
85.0000	-300.0000	0.0749	-0.2466
85.0000	-295.0000	0.0834	-0.2548
85.0000	-290.0000	0.0918	-0.2631
85.0000	-285.0000	0.1012	-0.2730
85.0000	-280.0000	0.1105	-0.2830
85.0000	-275.0000	0.1208	-0.2948
85.0000	-270.0000	0.1311	-0.3067
85.0000	-265.0000	0.1427	-0.3207
85.0000	-260.0000	0.1543	-0.3347
85.0000	-255.0000	0.1673	-0.3499
85.0000	-250.0000	0.1804	-0.3651
85.0000	-245.0000	0.1949	-0.3853
85.0000	-240.0000	0.2103	-0.4059
85.0000	-235.0000	0.2263	-0.4271
85.0000	-230.0000	0.2441	-0.4509
85.0000	-225.0000	0.2628	-0.4762
85.0000	-220.0000	0.2824	-0.5030
85.0000	-215.0000	0.3041	-0.5333
85.0000	-210.0000	0.3269	-0.5656
85.0000	-205.0000	0.3508	-0.5999
85.0000	-200.0000	0.3772	-0.6389
85.0000	-195.0000	0.4047	-0.6805
85.0000	-190.0000	0.4335	-0.7249
85.0000	-185.0000	0.4646	-0.7755
85.0000	-180.0000	0.4968	-0.8243
85.0000	-175.0000	0.5300	-0.8713
85.0000	-170.0000	0.5646	-0.9503
85.0000	-165.0000	0.5999	-1.0207
85.0000	-160.0000	0.6353	-1.0976
85.0000	-155.0000	0.6701	-1.1810
85.0000	-150.0000	0.7035	-1.2714
85.0000	-145.0000	0.7346	-1.3686
85.0000	-140.0000	0.7624	-1.4725
85.0000	-135.0000	0.7854	-1.5824
85.0000	-130.0000	0.8023	-1.6974
85.0000	-125.0000	0.8121	-1.8159
85.0000	-120.0000	0.8139	-1.9363
85.0000	-115.0000	0.8075	-2.0565
85.0000	-110.0000	0.7931	-2.1744
85.0000	-105.0000	0.7716	-2.2884
85.0000	-100.0000	0.7439	-2.4343
85.0000	-95.0000	0.7096	-2.5118
85.0000	-90.0000	0.6753	-2.5894
85.0000	-85.0000	0.6357	-2.6736
85.0000	-80.0000	0.5962	-2.7578
85.0000	-75.0000	0.5549	-2.8280
85.0000	-70.0000	0.5135	-2.8983
85.0000	-65.0000	0.4725	-2.9556
85.0000	-60.0000	0.4315	-3.0130
85.0000	-55.0000	0.3918	-3.0589
85.0000	-50.0000	0.3522	-3.1047
85.0000	-45.0000	0.3143	-3.1405
85.0000	-40.0000	0.2764	-3.1762
85.0000	-35.0000	0.2401	-3.2029
85.0000	-30.0000	0.2039	-3.2296
85.0000	-25.0000	0.1691	-3.2481
85.0000	-20.0000	0.1343	-3.2666
85.0000	-15.0000	0.1005	-3.2774
85.0000	-10.0000	0.0666	-3.2883
85.0000	-5.0000	0.0333	-3.2919
85.0000	0.0000	0.0000	-3.2955
85.0000	5.0000	-0.0333	-3.2919
85.0000	10.0000	-0.0666	-3.2883
85.0000	15.0000	-0.1005	-3.2774
85.0000	20.0000	-0.1343	-3.2666
85.0000	25.0000	-0.1691	-3.2481
85.0000	30.0000	-0.2039	-3.2296
85.0000	35.0000	-0.2401	-3.2029
85.0000	40.0000	-0.2764	-3.1762
85.0000	45.0000	-0.3143	-3.1405
85.0000	50.0000	-0.3522	-3.1047
85.0000	55.0000	-0.3918	-3.0589
85.0000	60.0000	-0.4315	-3.0130
85.0000	65.0000	-0.4725	-2.9556
85.0000	70.0000	-0.5135	-2.8983
85.0000	75.0000	-0.5549	-2.8280
85.0000	80.0000	-0.5962	-2.7578
85.0000	85.0000	-0.6357	-2.6736
85.0000	90.0000	-0.6753	-2.5894
85.0000	95.0000	-0.7096	-2.5118
85.0000	100.0000	-0.7439	-2.4343
85.0000	105.0000	-0.7716	-2.2884
85.0000	110.0000	-0.7931	-2.1744
85.0000	115.0000	-0.8075	-2.0565
85.0000	120.0000	-0.8139	-1.9363
85.0000	125.0000	-0.8121	-1.8159
85.0000	130.0000	-0.8023	-1.6974
85.0000	135.0000	-0.7854	-1.5824
85.0000	140.0000	-0.7624	-1.4725
85.0000	145.0000	-0.7346	-1.3686
85.0000	150.0000	-0.7035	-1.2714
85.0000	155.0000	-0.6701	-1.1810
85.0000	160.0000	-0.6353	-1.0976
85.0000	165.0000	-0.5999	-1.0207
85.0000	170.0000	-0.5646	-0.9503
85.0000	175.0000	-0.5300	-0.8713
85.0000	180.0000	-0.4968	-0.8243
85.0000	185.0000	-0.4646	-0.7755
85.0000	190.0000	-0.4335	-0.7249
85.0000	195.0000	-0.4047	-0.6805
85.0000	200.0000	-0.3772	-0.6389
85.0000	205.0000	-0.3508	-0.5999
85.0000	210.0000	-0.3269	-0.5656
85.0000	215.0000	-0.3041	-0.5333
85.0000	220.0000	-0.2824	-0.5030
85.0000	225.0000	-0.2628	-0.4762
85.0000	230.0000	-0.2441	-0.4509
85.0000	235.0000	-0.2263	-0.4271
85.0000	240.0000	-0.2103	-0.4059
85.0000	245.0000	-0.1949	-0.3853
85.0000	250.0000	-0.1804	-0.3651
85.0000	255.0000	-0.1673	-0.3499
85.0000	260.0000	-0.1543	-0.3347
85.0000	265.0000	-0.1427	-0.3207
85.0000	270.0000	-0.1311	-0.3067
85.0000	275.0000	-0.1208	-0.2948
85.0000	280.0000	-0.1105	-0.2830
85.0000	285.0000	-0.1012	-0.2730
85.0000	290.0000	-0.0918	-0.2631
85.0000	295.0000	-0.0834	-0.2548
85.0000	300.0000	-0.0749	-0.2466
85.0000	305.0000	-0.0670	-0.2400
85.0000	310.0000	-0.0592	-0.2333
85.0000	315.0000	-0.0518	-0.2281
85.0000	320.0000	-0.0445	-0.2229
85.0000	325.0000	-0.0374	-0.2191
85.0000	330.0000	-0.0304	-0.2153
85.0000	335.0000	-0.0236	-0.2127
85.0000	340.0000	-0.0167	-0.2102
90.0000	-345.0000	0.0106	-0.2023
90.0000	-340.0000	0.0176	-0.2033
90.0000	-335.0000	0.0247	-0.2057
90.0000	-330.0000	0.0317	-0.2082
90.0000	-325.0000	0.0390	-0.2119
90.0000	-320.0000	0.0462	-0.2156
90.0000	-315.0000	0.0538	-0.2206
90.0000	-310.0000	0.0614	-0.2255
90.0000	-305.0000	0.0695	-0.2319
90.0000	-300.0000	0.0777	-0.2383
90.0000	-295.0000	0.0864	-0.2461
90.0000	-290.0000	0.0952	-0.2540
90.0000	-285.0000	0.1048	-0.2634
90.0000	-280.0000	0.1145	-0.2729
90.0000	-275.0000	0.1252	-0.2842
90.0000	-270.0000	0.1359	-0.2955
90.0000	-265.0000	0.1478	-0.3088
90.0000	-260.0000	0.1598	-0.3221
90.0000	-255.0000	0.1733	-0.3365
90.0000	-250.0000	0.1869	-0.3509
90.0000	-245.0000	0.2020	-0.3701
90.0000	-240.0000	0.2179	-0.3896
90.0000	-235.0000	0.2347	-0.4097
90.0000	-230.0000	0.2532	-0.4323
90.0000	-225.0000	0.2727	-0.4563
90.0000	-220.0000	0.2933	-0.4817
90.0000	-215.0000	0.3161	-0.5105
90.0000	-210.0000	0.3401	-0.5412
90.0000	-205.0000	0.3654	-0.5738
90.0000	-200.0000	0.3934	-0.6110
90.0000	-195.0000	0.4229	-0.6509
90.0000	-190.0000	0.4538	-0.6935
90.0000	-185.0000	0.4875	-0.7424
90.0000	-180.0000	0.5227	-0.7898
90.0000	-175.0000	0.5592	-0.8355
90.0000	-170.0000	0.5977	-0.9130
90.0000	-165.0000	0.6373	-0.9829
90.0000	-160.0000	0.6775	-1.0598
90.0000	-155.0000	0.7175	-1.1442
90.0000	-150.0000	0.7560	-1.2362
90.0000	-145.0000	0.7926	-1.3364
90.0000	-140.0000	0.8261	-1.4445
90.0000	-135.0000	0.8544	-1.5602
90.0000	-130.0000	0.8757	-1.6824
90.0000	-125.0000	0.8883	-1.8093
90.0000	-120.0000	0.8910	-1.9387
90.0000	-115.0000	0.8835	-2.0678
90.0000	-110.0000	0.8662	-2.1941
90.0000	-105.0000	0.8402	-2.3153
90.0000	-100.0000	0.8072	-2.4685
90.0000	-95.0000	0.7672	-2.5488
90.0000	-90.0000	0.7272	-2.6291
90.0000	-85.0000	0.6822	-2.7150
90.0000	-80.0000	0.6373	-2.8009
90.0000	-75.0000	0.5913	-2.8713
90.0000	-70.0000	0.5454	-2.9418
90.0000	-65.0000	0.5007	-2.9985
90.0000	-60.0000	0.4559	-3.0553
90.0000	-55.0000	0.4133	-3.1002
90.0000	-50.0000	0.3707	-3.1451
90.0000	-45.0000	0.3304	-3.1799
